instance,label,speedup,time_agg,status_agg,time_cons,status_cons,features_written
crafted_n11_d6_c4_num19.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
crafted_n12_d6_c4_num9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ctl_4291_567_11_unsat.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ctl_4291_567_6_unsat_pre.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ctl_4291_567_9_unsat_pre.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
cz-alt-3-7.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
dislog_a09_x11_n20.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
dislog_a11_x11_n21.cnf,CONS,1.001,546.52,SAT,546.09,SAT,True
dislog_a12_x12_n22.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
dislog_a13_x13_n23.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
dislog_a14_x14_n24.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
dislog_a18_x18_n28.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
dislog_a19_x19_n29.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter249_74_10.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter249_74_11.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter304_77_11.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter405_71_12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter454_70_11.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter454_70_12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter634_77_14.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter690_74_15.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter690_74_16.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter774_83_17.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter799_70_12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter799_70_13.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter845_79_18.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
DLTM_twitter845_79_19.cnf,CONS,1.003,326.16,SAT,325.17,SAT,True
ex051_9-sc2018.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
e_rphp096_04.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
f6bidw.cnf,AGG,1.003,91.98,UNSAT,92.24,UNSAT,True
fclqcolor-18-14-11.cnf.gz.CP3-cnfmiter.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
fermat-33106286870663.cnf,AGG,1.575,301.25,SAT,474.42,SAT,True
fermat-770131695059117.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
fermat-834855329100173267.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
fermat-907547022132073.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
fermat-931960058139995587.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
filter_iir_true-unreach-call.c.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
frb59-26-1.used-as.sat04-891.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
fsf-300-354-2-2-3-2.23.opt.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
full-bf-ga-6-ce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
full-bf-ga-7-ce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
full-bf-ga-9-ce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
full-bg-gb-6-ce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
full-bg-gb-7-ce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
full-bg-gb-8-ce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
full-bg-gb-9-ce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
g2-hwmcc15deep-6s33-k34.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
g2-hwmcc15deep-6s516r-k17.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
g2-hwmcc15deep-bobpcihm-k31.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
g2-T83.2.1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
g2-T85.2.1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
goldb-heqc-k2mul.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
grain-53-80-0s0-seed-125-4-init-35.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
grain-53-80-0s0-seed-125-8-init-35.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
grain-55-80-0s0-seed-125-45-init-40.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
GreenTao_2-5-5_34308.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
gto_p50c314.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
gto_p60c241.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
harder-php-025-024.sat05-1191.reshuffled-07.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
hcp_CP16_16.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
hid-uns-enc-6-1-0-0-0-0-14492.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
hid-uns-enc-6-1-0-0-0-0-26462.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
hid-uns-enc-6-1-0-0-0-0-27601.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
hid-uns-enc-6-1-0-0-0-0-3251.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
homer17.shuffled.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
iffyInterleavedModMult-8.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
jkkk-one-one-10-30-unsat.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-041-ext.xml.hg_4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-052-ext.xml.hg_4.cnf,CONS,1.002,324.3,SAT,323.67,SAT,True
Kakuro-easy-065-ext.xml.hg_3.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-097-ext.xml.hg_4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-117-ext.xml.hg_5.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-120-ext.xml.hg_6.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-125-ext.xml.hg_4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-126-ext.xml.hg_7.cnf,CONS,1.026,340.45,SAT,331.68,SAT,True
Kakuro-easy-127-ext.xml.hg_6.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-132-ext.xml.hg_9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-148-ext.xml.hg_8.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-149-ext.xml.hg_4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-154-ext.xml.hg_4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kakuro-easy-157-ext.xml.hg_4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Kittell-k7.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
LABS_n038_goal002.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
LABS_n071_goal001-sc2013.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
lang23.cnf.gz.CP3-cnfmiter.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
lang28.cnf.gz.CP3-cnfmiter.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
LED_round_29-32_faultAt_29_fault_injections_5_seed_1579630418.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ls15-normalized.cnf.gz.CP3-cnfmiter.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ls16-normalized.cnf.gz.CP3-cnfmiter.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
mp1-9_49.cnf,AGG,3.101,329.4,SAT,1021.55,SAT,True
mp1-blockpuzzle_5x10_s7_free4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
mp1-rubikcube312.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
mp1-squ_any_s09x07_c27_bail_UNS.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
mrpp_8x8#16_12.cnf,CONS,1.001,36.55,SAT,36.52,SAT,True
mrpp_8x8#24_14.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
mulhs16.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Nb51T6-sc2018.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_12477_5_3_3_0_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_12477_5_3_3_1_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_21015_5_3_3_0_0_11.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_21015_5_3_3_1_0_11.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_2_17_4_3_0_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_2_18_8_3_1_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_2_18_9_3_0_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_2_19_5_3_1_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_3001_7_3_3_1_31_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_3047_7_3_3_1_0_1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_3_16_3_3_0_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_5047_6_3_3_0_0_41.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_5047_6_3_3_3_0_435991723.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ncc_none_7047_6_3_3_0_0_420.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
newpol29-4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
newpol34-4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
newpol36-4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
newpol4-6.cnf,CONS,1.078,918.33,UNSAT,852.09,UNSAT,True
newpol6-6.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
newpol6-7.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
newpol6-8.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
newpol7-6.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
post-cbmc-aes-ee-r2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_490m_160h_seed_150.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_490m_160h_seed_6.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_491m_160h_seed_391.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_491m_160h_seed_407.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_491m_160h_seed_7.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_491m_160h_seed_71.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_492m_160h_seed_136.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_493m_160h_seed_249.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_493m_160h_seed_457.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_494m_160h_seed_378.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
preimage_80r_495m_160h_seed_379.cnf,CONS,1.002,373.03,SAT,372.46,SAT,True
PRESENT_round_1-32_faultAt_30_fault_injections_10_seed_1579630418.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
prime2209-84.cnf,CONS,1.002,25.89,SAT,25.83,SAT,True
problem_19.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
problem_21.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
problem_23.smt2.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_200_300_70.cnf,CONS,1.0,1141.86,UNSAT,1141.66,UNSAT,True
ps_200_301_70.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_200_305_70.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_200_306_70.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_200_316_70.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_200_317_70.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_200_323_70.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_300_301_30.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_300_311_20.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_300_312_20.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_300_314_20.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ps_300_322_20.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rbcl_xits_08_UNSAT.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rbsat-v2400c266431gyes6.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rbsat-v2400c266431gyes7.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rbsat-v2640c305320g4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rbsat-v2640c305320gyes10.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rbsat-v760c43649g8.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rook-42-0-1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
rphp4_090_shuffled.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
SAT_dat.k80.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
schup-l2s-bc56s-1-k391.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
schur-triples-7-60.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
schur-triples-7-90.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sgen4-unsat-89-1.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sgp_5-6-8.sat05-2669.reshuffled-07.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
simon-mixed-s02bis-05.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
simon03_sat02bis_k2fix_gr_2pinvar_w8.used-as.sat04-349.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_4_4_i4096_r8.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_5_5_i000_w31_r9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_5_5_i003_w31_r9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_5_5_i028_w31_r9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_5_5_i031_w31_r9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_5_5_i032_w31_r9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_5_5_i035_w31_r9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_4_5_5_i037_w31_r9.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i003_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i019_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i041_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i053_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i058_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i059_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i092_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i131_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i235_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
size_5_5_5_i260_r12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
SocialGolfers-6-6-6-cp_c18.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sqrt_ineq_3.c.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ssAES_4-4-4_round_7-10_faultAt_7_fault_injections_2_seed_1564286498.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ssAES_4-4-8_round_7-10_faultAt_8_fault_injections_2_seed_1579630418.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_1579630418.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_31944661.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ssp-0.046166496845693274.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
ssp-0.497665446947731.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
stable-300-0.1-20-98765432130020.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted1_0x0-649.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted1_0x0_n438-636.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted2_0x0_n219-342.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted3_0x1e3-147.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted4_0x1e3-124.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted5_0x0-157.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sted6_0x0-135.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-135-32-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-135-33-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-243-45-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-243-46-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-405-70-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-405-71-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-45-16-bce.cnf,CONS,1.284,41.31,UNSAT,32.17,UNSAT,True
Steiner-729-112-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-729-113-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Steiner-81-21-bce.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf,CONS,1.011,103.55,SAT,102.46,SAT,True
Timetable_C_151_E_34_Cl_10_S_4.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Timetable_C_181_E_34_Cl_12_S_10.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Timetable_C_181_E_34_Cl_12_S_6.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Timetable_C_226_E_34_Cl_15_S_12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Timetable_C_241_E_34_Cl_16_S_12.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
Timetable_C_241_E_45_Cl_16_S_14.cnf,UNKNOWN,,1200,TIMEOUT,1200,TIMEOUT,False
